agencyId,agencyName,uoaId,uoaName,rcId,rcName,bcId,bcName,ocId,ocName,oId,oName,amount
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,104,ENVIRONMENTAL HEALTH - PS,0022,ENVIRONMENTAL HEALTH SERVICES,8680,NTL ENV PH TRACK/ NETWORKIMPLEMENTATION,03,UNSALARIED  ,031,UNSALARIED,1123
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,104,ENVIRONMENTAL HEALTH - PS,0022,ENVIRONMENTAL HEALTH SERVICES,8815,Poison Control (HHC Medicaid),01,F/T SALARIED,001,FULL YEAR POSITIONS,290000
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,104,ENVIRONMENTAL HEALTH - PS,0022,ENVIRONMENTAL HEALTH SERVICES,8815,Poison Control (HHC Medicaid),03,UNSALARIED  ,031,UNSALARIED,10000
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,104,ENVIRONMENTAL HEALTH - PS,0022,ENVIRONMENTAL HEALTH SERVICES,8825,Poison Control (HHC Medicaid) - Federal,01,F/T SALARIED,001,FULL YEAR POSITIONS,71580
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,104,ENVIRONMENTAL HEALTH - PS,0022,ENVIRONMENTAL HEALTH SERVICES,8825,Poison Control (HHC Medicaid) - Federal,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,8700
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,104,ENVIRONMENTAL HEALTH - PS,0022,ENVIRONMENTAL HEALTH SERVICES,8825,Poison Control (HHC Medicaid) - Federal,04,ADD GRS PAY ,045,HOLIDAY PAY,8746
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,104,ENVIRONMENTAL HEALTH - PS,0022,ENVIRONMENTAL HEALTH SERVICES,8825,Poison Control (HHC Medicaid) - Federal,04,ADD GRS PAY ,047,OVERTIME,7000
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,105,EARLY INTERVENTION - PS,----,None,5716,Early Intervention Evaluation,01,F/T SALARIED,001,FULL YEAR POSITIONS,14066490
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,105,EARLY INTERVENTION - PS,----,None,5716,Early Intervention Evaluation,03,UNSALARIED  ,031,UNSALARIED,15762
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,105,EARLY INTERVENTION - PS,----,None,5716,Early Intervention Evaluation,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,1742
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,105,EARLY INTERVENTION - PS,----,None,5716,Early Intervention Evaluation,04,ADD GRS PAY ,047,OVERTIME,250
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,105,EARLY INTERVENTION - PS,----,None,5717,Early Intervention Admin Grant,01,F/T SALARIED,001,FULL YEAR POSITIONS,2278952
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6011,Office of the Director,01,F/T SALARIED,001,FULL YEAR POSITIONS,407256
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6011,Office of the Director,04,ADD GRS PAY ,041,ASSIGNMENT DIFFERENTIAL,1577
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6011,Office of the Director,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,1135
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6014,Finance and Administration,01,F/T SALARIED,001,FULL YEAR POSITIONS,2330949
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6014,Finance and Administration,03,UNSALARIED  ,031,UNSALARIED,11437
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6014,Finance and Administration,04,ADD GRS PAY ,041,ASSIGNMENT DIFFERENTIAL,723
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6014,Finance and Administration,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,15802
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6014,Finance and Administration,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1334
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6014,Finance and Administration,04,ADD GRS PAY ,045,HOLIDAY PAY,5070
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6014,Finance and Administration,04,ADD GRS PAY ,047,OVERTIME,111718
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6014,Finance and Administration,04,ADD GRS PAY ,061,SUPPER MONEY,2082
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6015,Office of General Counsel,01,F/T SALARIED,001,FULL YEAR POSITIONS,663810
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6015,Office of General Counsel,04,ADD GRS PAY ,041,ASSIGNMENT DIFFERENTIAL,1577
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6015,Office of General Counsel,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5921
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6015,Office of General Counsel,04,ADD GRS PAY ,047,OVERTIME,869
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6015,Office of General Counsel,04,ADD GRS PAY ,061,SUPPER MONEY,173
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6016,Facilities,01,F/T SALARIED,001,FULL YEAR POSITIONS,2713743
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6016,Facilities,04,ADD GRS PAY ,041,ASSIGNMENT DIFFERENTIAL,61336
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6016,Facilities,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5097
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6016,Facilities,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,16121
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6016,Facilities,04,ADD GRS PAY ,045,HOLIDAY PAY,84472
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6016,Facilities,04,ADD GRS PAY ,047,OVERTIME,831944
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6016,Facilities,04,ADD GRS PAY ,061,SUPPER MONEY,250
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6016,Facilities,06,FRINGE BENES,067,SUPPLEMENTAL EMPLOYEE WELF BEN,156952
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6017,Health and Safety,01,F/T SALARIED,001,FULL YEAR POSITIONS,174831
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6017,Health and Safety,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,1736
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6017,Health and Safety,04,ADD GRS PAY ,047,OVERTIME,9410
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6017,Health and Safety,04,ADD GRS PAY ,061,SUPPER MONEY,82
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6020,Materials Management,01,F/T SALARIED,001,FULL YEAR POSITIONS,288564
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6020,Materials Management,04,ADD GRS PAY ,047,OVERTIME,32130
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6021,Information Technology,01,F/T SALARIED,001,FULL YEAR POSITIONS,2259730
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6021,Information Technology,04,ADD GRS PAY ,041,ASSIGNMENT DIFFERENTIAL,696
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6021,Information Technology,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,29788
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6021,Information Technology,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1399
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6021,Information Technology,04,ADD GRS PAY ,045,HOLIDAY PAY,1523
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6021,Information Technology,04,ADD GRS PAY ,047,OVERTIME,129114
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6021,Information Technology,04,ADD GRS PAY ,061,SUPPER MONEY,865
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6022,Records Management,01,F/T SALARIED,001,FULL YEAR POSITIONS,422172
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6022,Records Management,04,ADD GRS PAY ,041,ASSIGNMENT DIFFERENTIAL,1577
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6022,Records Management,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,14669
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6022,Records Management,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,520
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6022,Records Management,04,ADD GRS PAY ,047,OVERTIME,24472
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6022,Records Management,04,ADD GRS PAY ,061,SUPPER MONEY,594
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6027,Environmental Sanitation,01,F/T SALARIED,001,FULL YEAR POSITIONS,495946
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6027,Environmental Sanitation,04,ADD GRS PAY ,041,ASSIGNMENT DIFFERENTIAL,8016
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6027,Environmental Sanitation,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,1135
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6027,Environmental Sanitation,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,782
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6027,Environmental Sanitation,04,ADD GRS PAY ,045,HOLIDAY PAY,9676
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6027,Environmental Sanitation,04,ADD GRS PAY ,047,OVERTIME,119600
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6027,Environmental Sanitation,04,ADD GRS PAY ,061,SUPPER MONEY,166
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6031,Evidence,01,F/T SALARIED,001,FULL YEAR POSITIONS,1725069
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6031,Evidence,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,3848
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6031,Evidence,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,9480
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6031,Evidence,04,ADD GRS PAY ,045,HOLIDAY PAY,18491
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6031,Evidence,04,ADD GRS PAY ,047,OVERTIME,175891
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6031,Evidence,04,ADD GRS PAY ,061,SUPPER MONEY,788
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6032,Forensic Pathology,01,F/T SALARIED,001,FULL YEAR POSITIONS,6283497
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6032,Forensic Pathology,04,ADD GRS PAY ,041,ASSIGNMENT DIFFERENTIAL,962
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6032,Forensic Pathology,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,86151
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6032,Forensic Pathology,04,ADD GRS PAY ,047,OVERTIME,70419
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6032,Forensic Pathology,04,ADD GRS PAY ,061,SUPPER MONEY,11414
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6033,Mortuary Operations,01,F/T SALARIED,001,FULL YEAR POSITIONS,2870827
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6033,Mortuary Operations,04,ADD GRS PAY ,041,ASSIGNMENT DIFFERENTIAL,30882
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6033,Mortuary Operations,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,8433
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6033,Mortuary Operations,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,43805
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6033,Mortuary Operations,04,ADD GRS PAY ,045,HOLIDAY PAY,72902
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6033,Mortuary Operations,04,ADD GRS PAY ,047,OVERTIME,705288
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6033,Mortuary Operations,04,ADD GRS PAY ,061,SUPPER MONEY,1490
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6034,X-Ray,01,F/T SALARIED,001,FULL YEAR POSITIONS,335434
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6034,X-Ray,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,1062
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6034,X-Ray,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,5693
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6034,X-Ray,04,ADD GRS PAY ,045,HOLIDAY PAY,5285
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6034,X-Ray,04,ADD GRS PAY ,047,OVERTIME,11838
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6034,X-Ray,04,ADD GRS PAY ,061,SUPPER MONEY,202
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6035,Photograpy,01,F/T SALARIED,001,FULL YEAR POSITIONS,428546
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6035,Photograpy,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,3754
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6035,Photograpy,04,ADD GRS PAY ,045,HOLIDAY PAY,6875
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6035,Photograpy,04,ADD GRS PAY ,047,OVERTIME,16775
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6035,Photograpy,04,ADD GRS PAY ,061,SUPPER MONEY,92
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6036,Emergency Management,01,F/T SALARIED,001,FULL YEAR POSITIONS,1053761
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6036,Emergency Management,04,ADD GRS PAY ,041,ASSIGNMENT DIFFERENTIAL,2221
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6036,Emergency Management,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,1362
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6036,Emergency Management,04,ADD GRS PAY ,045,HOLIDAY PAY,8273
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6036,Emergency Management,04,ADD GRS PAY ,047,OVERTIME,99038
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6036,Emergency Management,04,ADD GRS PAY ,061,SUPPER MONEY,132
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6043,Toxicology,01,F/T SALARIED,001,FULL YEAR POSITIONS,2758872
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6043,Toxicology,04,ADD GRS PAY ,041,ASSIGNMENT DIFFERENTIAL,3197
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6043,Toxicology,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,61212
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6043,Toxicology,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,712
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6043,Toxicology,04,ADD GRS PAY ,047,OVERTIME,45609
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6043,Toxicology,04,ADD GRS PAY ,061,SUPPER MONEY,121
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6044,Histology,01,F/T SALARIED,001,FULL YEAR POSITIONS,364708
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6044,Histology,03,UNSALARIED  ,031,UNSALARIED,16321
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6044,Histology,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,2421
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6044,Histology,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1903
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6044,Histology,04,ADD GRS PAY ,047,OVERTIME,14695
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6044,Histology,04,ADD GRS PAY ,061,SUPPER MONEY,633
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6045,Anthropology,01,F/T SALARIED,001,FULL YEAR POSITIONS,283271
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6045,Anthropology,04,ADD GRS PAY ,045,HOLIDAY PAY,1015
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6045,Anthropology,04,ADD GRS PAY ,047,OVERTIME,1513
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6045,Anthropology,04,ADD GRS PAY ,061,SUPPER MONEY,147
816,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,106,OFFICE OF CHIEF MEDICAL EXAMINER - PS,0025,CHIEF MEDICAL EXAMINER,6046,World Trade Center,01,F/T SALARIED,001,FULL YEAR POSITIONS,258446
